,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,date,week_day,day,month
216347,163141298,03/25/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,90,0.0,65+,F,BLACK,998911.0,196322.0,40.70553137300004,-73.94712285299995,2017-03-25,5,25,3
216380,163137153,03/25/2017,106.0,"ASSAULT 2,1,PEACE OFFICER",106.0,FELONY ASSAULT,PL 1200800,F,K,90,0.0,25-44,M,BLACK HISPANIC,1000007.0,195400.0,40.70299881600005,-73.94317200999996,2017-03-25,5,25,3
216529,163137497,03/25/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200509,F,K,94,0.0,25-44,M,BLACK,996975.0,207415.0,40.73598197900003,-73.95408455199998,2017-03-25,5,25,3
216596,163138192,03/25/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601501,F,K,94,1.0,25-44,M,WHITE,996147.0,200660.0,40.71744230000007,-73.95708424799993,2017-03-25,5,25,3
216700,163154826,03/25/2017,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,K,90,0.0,18-24,M,WHITE HISPANIC,1002826.0,197707.0,40.70932551800007,-73.93299860199994,2017-03-25,5,25,3
216909,163144201,03/25/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,90,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-25,5,25,3
216996,163138197,03/25/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601501,F,K,94,1.0,25-44,M,WHITE,996147.0,200660.0,40.71744230000007,-73.95708424799993,2017-03-25,5,25,3
217245,163101736,03/24/2017,760.0,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,94,0.0,25-44,M,WHITE,1001350.0,201326.0,40.71926178300004,-73.93831327799995,2017-03-24,4,24,3
217372,163125797,03/24/2017,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1701003,F,K,90,0.0,25-44,M,BLACK,1000930.0,197100.0,40.70766322300005,-73.93983889399993,2017-03-24,4,24,3
217373,163128184,03/24/2017,760.0,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,94,0.0,18-24,M,WHITE HISPANIC,1000805.0,200665.0,40.71744853400003,-73.94028098699994,2017-03-24,4,24,3
217562,163123923,03/24/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,1.0,45-64,M,WHITE HISPANIC,998089.0,194233.0,40.69979888100005,-73.95009189499996,2017-03-24,4,24,3
217654,163113236,03/24/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,94,0.0,25-44,M,WHITE HISPANIC,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-03-24,4,24,3
217882,163134272,03/24/2017,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450501,F,K,90,0.0,18-24,M,WHITE HISPANIC,1001231.0,196273.0,40.70539273100008,-73.93875531299993,2017-03-24,4,24,3
218676,163073738,03/23/2017,409.0,"LARCENY,GRAND BY EXTORTION",109.0,GRAND LARCENY,PL 1553006,F,K,94,0.0,18-24,M,BLACK,998514.0,199462.0,40.714150577000055,-73.94854808099996,2017-03-23,3,23,3
218738,163100184,03/23/2017,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,90,0.0,25-44,M,WHITE,1002796.0,195409.0,40.70301811300004,-73.93311313899994,2017-03-23,3,23,3
219039,163062892,03/22/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,94,0.0,25-44,M,BLACK,995259.0,199935.0,40.715453498000045,-73.960288802,2017-03-22,2,22,3
219105,163062893,03/22/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200512,F,K,90,0.0,25-44,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-22,2,22,3
219108,163028590,03/22/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,90,0.0,25-44,F,WHITE HISPANIC,999202.0,195920.0,40.70442749000005,-73.94607417999998,2017-03-22,2,22,3
219269,163045625,03/22/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-22,2,22,3
219381,163047813,03/22/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-22,2,22,3
219565,163045626,03/22/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-22,2,22,3
219568,163041947,03/22/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,94,0.0,45-64,M,WHITE HISPANIC,996191.0,207580.0,40.73643595700002,-73.95691324499995,2017-03-22,2,22,3
219570,163045633,03/22/2017,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450500,F,K,90,0.0,18-24,M,WHITE HISPANIC,995650.0,196045.0,40.704775875000045,-73.95888493799998,2017-03-22,2,22,3
219878,163028585,03/22/2017,291.0,"CONSPIRACY 4, 3",126.0,MISCELLANEOUS PENAL LAW,PL 1051001,F,K,90,0.0,25-44,M,WHITE HISPANIC,999202.0,195920.0,40.70442749000005,-73.94607417999998,2017-03-22,2,22,3
219946,163028588,03/22/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,25-44,M,WHITE HISPANIC,999202.0,195920.0,40.70442749000005,-73.94607417999998,2017-03-22,2,22,3
219952,163025610,03/22/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,25-44,M,WHITE HISPANIC,994467.0,195749.0,40.70396486900006,-73.96315212599995,2017-03-22,2,22,3
220078,163009917,03/21/2017,515.0,"CONTROLLED SUBSTANCE,SALE 3",117.0,DANGEROUS DRUGS,PL 2203901,F,K,90,0.0,45-64,M,BLACK,1000432.0,195454.0,40.70314626600003,-73.94163906899995,2017-03-21,1,21,3
220428,163009912,03/21/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,90,0.0,25-44,M,BLACK,1000638.0,195737.0,40.703922655000035,-73.940895417,2017-03-21,1,21,3
220484,162997545,03/21/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 160102B,F,K,90,0.0,<18,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-21,1,21,3
220502,163009911,03/21/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,94,0.0,25-44,M,WHITE HISPANIC,996846.0,205956.0,40.73197756800005,-73.95455276699995,2017-03-21,1,21,3
220600,163020050,03/21/2017,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1702500,F,K,90,0.0,25-44,M,BLACK HISPANIC,998673.0,196292.0,40.705449420000036,-73.94798132299998,2017-03-21,1,21,3
220765,163025149,03/21/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,K,90,0.0,18-24,M,BLACK,1000296.0,196484.0,40.705973622000045,-73.94212711599994,2017-03-21,1,21,3
221069,162967676,03/20/2017,106.0,"ASSAULT 2,1,PEACE OFFICER",106.0,FELONY ASSAULT,PL 1200800,F,K,94,0.0,18-24,M,BLACK,996191.0,207580.0,40.73643595700002,-73.95691324499995,2017-03-20,0,20,3
221074,162972113,03/20/2017,106.0,"ASSAULT 2,1,PEACE OFFICER",106.0,FELONY ASSAULT,PL 1200800,F,K,94,0.0,18-24,M,WHITE HISPANIC,1000197.0,201241.0,40.719030633000045,-73.94247291999993,2017-03-20,0,20,3
221720,162941394,03/19/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,94,0.0,18-24,F,BLACK,1001234.0,202393.0,40.72219066500002,-73.93872905399995,2017-03-19,6,19,3
221854,162941465,03/19/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,94,0.0,18-24,M,BLACK,1001234.0,202393.0,40.72219066500002,-73.93872905399995,2017-03-19,6,19,3
221916,162926780,03/19/2017,501.0,"CONTROLLED SUBSTANCE,POSSESS. 2",117.0,DANGEROUS DRUGS,PL 2201806,F,K,94,0.0,25-44,M,WHITE,995876.0,202226.0,40.72174095400004,-73.95805914799999,2017-03-19,6,19,3
221974,162938842,03/19/2017,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,90,2.0,18-24,M,BLACK HISPANIC,999197.0,197925.0,40.70993075000007,-73.94608776299998,2017-03-19,6,19,3
222008,162940411,03/19/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,90,0.0,25-44,M,UNKNOWN,1002861.0,195692.0,40.70379474500004,-73.93287792799998,2017-03-19,6,19,3
222059,162940413,03/19/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,90,0.0,25-44,M,WHITE,1002861.0,195692.0,40.70379474500004,-73.93287792799998,2017-03-19,6,19,3
222219,162911681,03/18/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,94,0.0,18-24,M,WHITE,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-03-18,5,18,3
222220,162908555,03/18/2017,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,K,94,0.0,25-44,M,WHITE HISPANIC,995300.0,199985.0,40.715590685000045,-73.96014082199997,2017-03-18,5,18,3
222495,162924569,03/18/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,94,0.0,25-44,M,WHITE,996392.0,207998.0,40.73758299000008,-73.95618719799995,2017-03-18,5,18,3
222535,162916825,03/18/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,90,2.0,25-44,F,BLACK,1000408.0,198094.0,40.710392486000046,-73.94171929299995,2017-03-18,5,18,3
223024,162893440,03/17/2017,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,K,94,0.0,25-44,M,BLACK,1000579.0,202425.0,40.722279730000025,-73.94109198899997,2017-03-17,4,17,3
223036,162889055,03/17/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,90,0.0,18-24,F,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-17,4,17,3
223870,162872161,03/16/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,90,0.0,18-24,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-16,3,16,3
224687,162819380,03/15/2017,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113.0,FORGERY,PL 1701003,F,K,94,0.0,25-44,M,WHITE HISPANIC,996335.0,206285.0,40.732881305000035,-73.95639595799997,2017-03-15,2,15,3
224786,162836899,03/15/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,94,0.0,45-64,M,BLACK,1000818.0,200538.0,40.71709992500007,-73.94023440399997,2017-03-15,2,15,3
225137,162831641,03/15/2017,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,90,0.0,25-44,M,WHITE HISPANIC,996748.0,197436.0,40.70859235900008,-73.95492218899994,2017-03-15,2,15,3
225255,162841371,03/15/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,25-44,F,WHITE HISPANIC,994662.0,199473.0,40.71418614100002,-73.962443067,2017-03-15,2,15,3
225286,162836912,03/15/2017,760.0,"BRIBERY,PUBLIC ADMINISTRATION",126.0,MISCELLANEOUS PENAL LAW,PL 2154002,F,K,90,0.0,45-64,M,WHITE HISPANIC,995547.0,197552.0,40.70891236600005,-73.95925390099995,2017-03-15,2,15,3
225959,162773888,03/13/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,90,2.0,25-44,M,BLACK,993712.0,197422.0,40.70855769900004,-73.96587280899995,2017-03-13,0,13,3
226530,162730220,03/12/2017,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND DEG 3RD DEG",121.0,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450500,F,K,94,0.0,18-24,M,WHITE HISPANIC,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-03-12,6,12,3
226717,162731032,03/12/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-12,6,12,3
226913,162714419,03/11/2017,510.0,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117.0,DANGEROUS DRUGS,PL 2200601,F,K,94,0.0,25-44,M,WHITE HISPANIC,1000776.0,200904.0,40.71810458600004,-73.94038501499993,2017-03-11,5,11,3
227221,162723389,03/11/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,45-64,M,WHITE HISPANIC,998794.0,199091.0,40.71313181500005,-73.94753886099994,2017-03-11,5,11,3
227940,162685832,03/10/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,94,0.0,18-24,M,WHITE HISPANIC,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-03-10,4,10,3
228019,162689045,03/10/2017,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,K,90,2.0,18-24,M,BLACK,994403.0,196048.0,40.70478562700004,-73.96338250199994,2017-03-10,4,10,3
228060,162696627,03/10/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,25-44,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-10,4,10,3
228340,162699222,03/10/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,90,0.0,25-44,M,WHITE,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-10,4,10,3
228403,162687375,03/10/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,90,0.0,25-44,F,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-10,4,10,3
228639,162699225,03/10/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1600500,F,K,90,0.0,25-44,M,WHITE,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-10,4,10,3
228724,162700399,03/10/2017,441.0,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,90,0.0,25-44,M,BLACK,1001414.0,195664.0,40.70372081700003,-73.93809683099995,2017-03-10,4,10,3
228811,162659854,03/09/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,<18,M,BLACK HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-09,3,9,3
228871,162627104,03/09/2017,494.0,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,K,90,0.0,18-24,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-09,3,9,3
228876,162626883,03/09/2017,494.0,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,K,90,0.0,45-64,F,BLACK HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-09,3,9,3
229009,162627103,03/09/2017,494.0,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,K,90,0.0,45-64,F,BLACK HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-09,3,9,3
229150,162666785,03/09/2017,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,90,0.0,18-24,M,BLACK HISPANIC,999661.0,194848.0,40.70148431500007,-73.94442116199998,2017-03-09,3,9,3
229369,162645032,03/09/2017,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,K,94,0.0,45-64,M,BLACK,999329.0,201439.0,40.71957561700003,-73.94560376999993,2017-03-09,3,9,3
229491,162626886,03/09/2017,494.0,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,K,90,0.0,18-24,M,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-09,3,9,3
229735,162653409,03/09/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,90,0.0,25-44,F,WHITE HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-09,3,9,3
229983,162623891,03/08/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,90,0.0,18-24,M,WHITE HISPANIC,1000769.0,197882.0,40.70980993000006,-73.94041768099999,2017-03-08,2,8,3
230397,162614891,03/08/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1201001,F,K,94,0.0,18-24,M,BLACK HISPANIC,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-03-08,2,8,3
230411,162612169,03/08/2017,105.0,STRANGULATION 1ST,106.0,FELONY ASSAULT,PL 1211200,F,K,94,0.0,25-44,M,WHITE HISPANIC,1001350.0,201326.0,40.71926178300004,-73.93831327799995,2017-03-08,2,8,3
230452,162625266,03/08/2017,739.0,IDENTITY THFT-2,112.0,THEFT-FRAUD,PL 1907901,F,K,90,0.0,18-24,M,WHITE,995423.0,197288.0,40.70818790700008,-73.95970159899997,2017-03-08,2,8,3
230526,162623905,03/08/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,90,0.0,45-64,F,WHITE HISPANIC,1000769.0,197882.0,40.70980993000006,-73.94041768099999,2017-03-08,2,8,3
230744,162628084,03/08/2017,419.0,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553005,F,K,94,0.0,25-44,M,BLACK,997580.0,207756.0,40.736917049000056,-73.95190079599996,2017-03-08,2,8,3
230784,162620374,03/08/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601001,F,K,94,0.0,<18,M,BLACK,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-03-08,2,8,3
230814,162625276,03/08/2017,494.0,"STOLEN PROPERTY 2,1,POSSESSION,UNCLASSIFIED",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,K,90,0.0,<18,M,WHITE HISPANIC,996406.0,194560.0,40.70069889200005,-73.95616094499997,2017-03-08,2,8,3
230947,162628087,03/08/2017,419.0,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553005,F,K,94,0.0,25-44,M,WHITE HISPANIC,997580.0,207756.0,40.736917049000056,-73.95190079599996,2017-03-08,2,8,3
230948,162643635,03/08/2017,157.0,RAPE 1,104.0,RAPE,PL 1303504,F,K,90,0.0,45-64,M,WHITE HISPANIC,997843.0,196573.0,40.706222013000044,-73.95097435599996,2017-03-08,2,8,3
231147,162573106,03/07/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,94,0.0,25-44,M,WHITE HISPANIC,999418.0,204305.0,40.72744194000006,-73.94527624199995,2017-03-07,1,7,3
231155,162579277,03/07/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,94,0.0,18-24,F,BLACK,996191.0,207580.0,40.73643595700002,-73.95691324499995,2017-03-07,1,7,3
231189,162573099,03/07/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,94,0.0,18-24,M,WHITE HISPANIC,1000818.0,200538.0,40.71709992500007,-73.94023440399997,2017-03-07,1,7,3
231959,162573116,03/07/2017,503.0,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117.0,DANGEROUS DRUGS,PL 2201601,F,K,94,0.0,25-44,M,WHITE HISPANIC,999418.0,204305.0,40.72744194000006,-73.94527624199995,2017-03-07,1,7,3
232031,162562739,03/07/2017,419.0,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553005,F,K,90,0.0,<18,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-07,1,7,3
232230,162531006,03/06/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553004,F,K,90,0.0,25-44,M,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-06,0,6,3
232546,162543667,03/06/2017,112.0,MENACING 1ST DEGREE (VICT NOT PEACE OFFICER),126.0,MISCELLANEOUS PENAL LAW,PL 1201300,F,K,94,0.0,45-64,M,WHITE,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-03-06,0,6,3
232628,162535042,03/06/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,18-24,M,WHITE,998209.0,197555.0,40.708916801000036,-73.94965223599996,2017-03-06,0,6,3
232659,162543664,03/06/2017,139.0,"MURDER,UNCLASSIFIED",101.0,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,94,0.0,45-64,M,WHITE,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-03-06,0,6,3
232675,162545079,03/06/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,90,0.0,25-44,M,WHITE HISPANIC,994467.0,195749.0,40.70396486900006,-73.96315212599995,2017-03-06,0,6,3
232845,162536644,03/06/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,0.0,18-24,M,WHITE HISPANIC,998209.0,197555.0,40.708916801000036,-73.94965223599996,2017-03-06,0,6,3
233091,162496149,03/05/2017,106.0,"ASSAULT 2,1,PEACE OFFICER",106.0,FELONY ASSAULT,PL 1200800,F,K,90,2.0,25-44,M,BLACK,999600.0,198252.0,40.71082759700005,-73.94463340099996,2017-03-05,6,5,3
233276,162508375,03/05/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,90,0.0,<18,F,BLACK,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-05,6,5,3
233402,162495635,03/05/2017,439.0,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109.0,GRAND LARCENY,PL 1553001,F,K,90,0.0,25-44,M,WHITE,1003466.0,195753.0,40.70396088300004,-73.93069572599995,2017-03-05,6,5,3
233489,162509870,03/05/2017,779.0,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126.0,MISCELLANEOUS PENAL LAW,PL 2155100,F,K,90,0.0,25-44,M,BLACK HISPANIC,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-05,6,5,3
233738,162489230,03/04/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402501,F,K,90,0.0,18-24,M,WHITE,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-04,5,4,3
233932,162485974,03/04/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,18-24,M,WHITE,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-04,5,4,3
234040,162485976,03/04/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,90,0.0,18-24,M,WHITE,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-04,5,4,3
234203,162485972,03/04/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402501,F,K,90,0.0,18-24,M,WHITE,998016.0,196598.0,40.70629036500002,-73.95035033099998,2017-03-04,5,4,3
234584,162470298,03/03/2017,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107.0,BURGLARY,PL 1402000,F,K,94,0.0,18-24,M,BLACK,997580.0,207756.0,40.736917049000056,-73.95190079599996,2017-03-03,4,3,3
235436,162435431,03/02/2017,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,K,90,2.0,18-24,M,BLACK,999146.0,195119.0,40.70222902800003,-73.94627792599994,2017-03-02,3,2,3
235962,162428353,03/02/2017,397.0,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105.0,ROBBERY,PL 1601001,F,K,94,0.0,<18,M,BLACK,997245.0,204130.0,40.726965067000044,-73.95311662899995,2017-03-02,3,2,3
